"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1987","Newfoundland and Labrador","2016A000210","Male police officers","Number","223","units ","0","v53509189","2.10","874","","","","0"
"1987","Newfoundland and Labrador","2016A000210","Female police officers","Number","223","units ","0","v53509190","2.11","42","","","","0"
"1987","Newfoundland and Labrador","2016A000210","Total number of civilian and other personnel","Number","223","units ","0","v19457801","2.3","234","","","","0"
"1987","Newfoundland and Labrador","2016A000210","Police-civilian ratio","Ratio","270","units ","0","v19457803","2.4","3.9","","","","1"
"1987","Newfoundland and Labrador","2016A000210","Population per police officer","Rate","257","units ","0","v19457804","2.5","627.9","","","t","1"
"1987","Newfoundland and Labrador","2016A000210","Police officers per 100,000 population","Rate","257","units ","0","v19457805","2.6","159.3","","","","1"
"1987","Newfoundland and Labrador","2016A000210","Authorized police officer strength","Number","223","units ","0","v65783490","2.12","899","","","","0"
"1987","Newfoundland and Labrador","2016A000210","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783491","2.13","156.3","","","","1"
"1987","Newfoundland and Labrador","2016A000210","Criminal Code incidents per police officer","Rate","257","units ","0","v19457806","2.7","32.1","","","","1"
"1987","Newfoundland and Labrador","2016A000210","Total expenditures on policing","Dollars","81","thousands","3","v21570900","2.8","42066","","","t","0"
"1987","Newfoundland and Labrador","2016A000210","Per capita cost","Dollars","81","units ","0","v21570916","2.9","73","","","t","0"
"1987","Newfoundland and Labrador","2016A000210","Crime severity index","Index","160","units ","0","v65783492","2.14","","..","","","2"
"1987","Newfoundland and Labrador","2016A000210","Weighted clearance rate","Rate","257","units ","0","v65783493","2.15","","..","","","2"
"1987","Prince Edward Island","2016A000211","Total number of all personnel","Number","223","units ","0","v19457809","3.1","229","","","","0"
"1987","Prince Edward Island","2016A000211","Total number of police officers","Number","223","units ","0","v19457807","3.2","184","","","","0"
"1987","Prince Edward Island","2016A000211","Male police officers","Number","223","units ","0","v53509191","3.10","178","","","","0"
"1987","Prince Edward Island","2016A000211","Female police officers","Number","223","units ","0","v53509192","3.11","6","","","","0"
"1987","Prince Edward Island","2016A000211","Total number of civilian and other personnel","Number","223","units ","0","v19457808","3.3","45","","","","0"
"1987","Prince Edward Island","2016A000211","Police-civilian ratio","Ratio","270","units ","0","v19457810","3.4","4.1","","","","1"
"1987","Prince Edward Island","2016A000211","Population per police officer","Rate","257","units ","0","v19457811","3.5","698.8","","","t","1"
"1987","Prince Edward Island","2016A000211","Police officers per 100,000 population","Rate","257","units ","0","v19457812","3.6","143.1","","","","1"
"1987","Prince Edward Island","2016A000211","Authorized police officer strength","Number","223","units ","0","v65783502","3.12","186","","","","0"
"1987","Prince Edward Island","2016A000211","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783503","3.13","144.7","","","","1"
"1987","Prince Edward Island","2016A000211","Criminal Code incidents per police officer","Rate","257","units ","0","v19457813","3.7","36.3","","","","1"
"1987","Prince Edward Island","2016A000211","Total expenditures on policing","Dollars","81","thousands","3","v21570901","3.8","7960","","","t","0"
"1987","Prince Edward Island","2016A000211","Per capita cost","Dollars","81","units ","0","v21570917","3.9","62","","","t","0"
"1987","Prince Edward Island","2016A000211","Crime severity index","Index","160","units ","0","v65783504","3.14","","..","","","2"
"1987","Prince Edward Island","2016A000211","Weighted clearance rate","Rate","257","units ","0","v65783505","3.15","","..","","","2"
"1987","Nova Scotia","2016A000212","Total number of all personnel","Number","223","units ","0","v19457816","4.1","1886","","","","0"
"1987","Nova Scotia","2016A000212","Total number of police officers","Number","223","units ","0","v19457814","4.2","1450","","","","0"
"1987","Nova Scotia","2016A000212","Male police officers","Number","223","units ","0","v53509193","4.10","1412","","","","0"
"1987","Nova Scotia","2016A000212","Female police officers","Number","223","units ","0","v53509194","4.11","38","","","","0"
"1987","Nova Scotia","2016A000212","Total number of civilian and other personnel","Number","223","units ","0","v19457815","4.3","436","","","","0"
"1987","Nova Scotia","2016A000212","Police-civilian ratio","Ratio","270","units ","0","v19457817","4.4","3.3","","","","1"
"1987","Nova Scotia","2016A000212","Population per police officer","Rate","257","units ","0","v19457818","4.5","616.2","","","t","1"
"1987","Nova Scotia","2016A000212","Police officers per 100,000 population","Rate","257","units ","0","v19457819","4.6","162.3","","","","1"
"1987","Nova Scotia","2016A000212","Authorized police officer strength","Number","223","units ","0","v65783514","4.12","1466","","","","0"
"1987","Nova Scotia","2016A000212","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783515","4.13","164.1","","","","1"
"1987","Nova Scotia","2016A000212","Criminal Code incidents per police officer","Rate","257","units ","0","v19457820","4.7","46.4","","","","1"
"1987","Nova Scotia","2016A000212","Total expenditures on policing","Dollars","81","thousands","3","v21570902","4.8","66877","","","t","0"
"1987","Nova Scotia","2016A000212","Per capita cost","Dollars","81","units ","0","v21570918","4.9","75","","","t","0"
"1987","Nova Scotia","2016A000212","Crime severity index","Index","160","units ","0","v65783516","4.14","","..","","","2"
"1987","Nova Scotia","2016A000212","Weighted clearance rate","Rate","257","units ","0","v65783517","4.15","","..","","","2"
"1987","New Brunswick","2016A000213","Total number of all personnel","Number","223","units ","0","v19457823","5.1","1597","","","","0"
"1987","New Brunswick","2016A000213","Total number of police officers","Number","223","units ","0","v19457821","5.2","1201","","","","0"
"1987","New Brunswick","2016A000213","Male police officers","Number","223","units ","0","v53509195","5.10","1162","","","","0"
"1987","New Brunswick","2016A000213","Female police officers","Number","223","units ","0","v53509196","5.11","39","","","","0"
"1987","New Brunswick","2016A000213","Total number of civilian and other personnel","Number","223","units ","0","v19457822","5.3","396","","","","0"
"1987","New Brunswick","2016A000213","Police-civilian ratio","Ratio","270","units ","0","v19457824","5.4","3.0","","","","1"
"1987","New Brunswick","2016A000213","Population per police officer","Rate","257","units ","0","v19457825","5.5","606.1","","","t","1"
"1987","New Brunswick","2016A000213","Police officers per 100,000 population","Rate","257","units ","0","v19457826","5.6","165.0","","","","1"
"1987","New Brunswick","2016A000213","Authorized police officer strength","Number","223","units ","0","v65783526","5.12","1214","","","","0"
"1987","New Brunswick","2016A000213","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783527","5.13","166.8","","","","1"
"1987","New Brunswick","2016A000213","Criminal Code incidents per police officer","Rate","257","units ","0","v19457827","5.7","41.2","","","","1"
"1987","New Brunswick","2016A000213","Total expenditures on policing","Dollars","81","thousands","3","v21570903","5.8","65815","","","t","0"
"1987","New Brunswick","2016A000213","Per capita cost","Dollars","81","units ","0","v21570919","5.9","90","","","t","0"
"1987","New Brunswick","2016A000213","Crime severity index","Index","160","units ","0","v65783528","5.14","","..","","","2"
"1987","New Brunswick","2016A000213","Weighted clearance rate","Rate","257","units ","0","v65783529","5.15","","..","","","2"
"1987","Quebec","2016A000224","Total number of all personnel","Number","223","units ","0","v19457830","6.1","18249","","","","0"
"1987","Quebec","2016A000224","Total number of police officers","Number","223","units ","0","v19457828","6.2","13801","","","","0"
"1987","Quebec","2016A000224","Male police officers","Number","223","units ","0","v53509197","6.10","13392","","","","0"
"1987","Quebec","2016A000224","Female police officers","Number","223","units ","0","v53509198","6.11","409","","","","0"
"1987","Quebec","2016A000224","Total number of civilian and other personnel","Number","223","units ","0","v19457829","6.3","4448","","","","0"
"1987","Quebec","2016A000224","Police-civilian ratio","Ratio","270","units ","0","v19457831","6.4","3.1","","","","1"
"1987","Quebec","2016A000224","Population per police officer","Rate","257","units ","0","v19457832","6.5","491.5","","","t","1"
"1987","Quebec","2016A000224","Police officers per 100,000 population","Rate","257","units ","0","v19457833","6.6","203.5","","","","1"
"1987","Quebec","2016A000224","Authorized police officer strength","Number","223","units ","0","v65783538","6.12","9723","","","","0"
"1987","Quebec","2016A000224","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783539","6.13","143.4","","","","1"
"1987","Quebec","2016A000224","Criminal Code incidents per police officer","Rate","257","units ","0","v19457834","6.7","34.1","","","","1"
"1987","Quebec","2016A000224","Total expenditures on policing","Dollars","81","thousands","3","v21570904","6.8","954468","","","t","0"
"1987","Quebec","2016A000224","Per capita cost","Dollars","81","units ","0","v21570920","6.9","141","","","t","0"
"1987","Quebec","2016A000224","Crime severity index","Index","160","units ","0","v65783540","6.14","","..","","","2"
"1987","Quebec","2016A000224","Weighted clearance rate","Rate","257","units ","0","v65783541","6.15","","..","","","2"
"1987","Ontario","2016A000235","Total number of all personnel","Number","223","units ","0","v19457837","7.1","25297","","","","0"
"1987","Ontario","2016A000235","Total number of police officers","Number","223","units ","0","v19457835","7.2","18836","","","","0"
"1987","Ontario","2016A000235","Male police officers","Number","223","units ","0","v53509199","7.10","18044","","","","0"
"1987","Ontario","2016A000235","Female police officers","Number","223","units ","0","v53509200","7.11","792","","","","0"
"1987","Ontario","2016A000235","Total number of civilian and other personnel","Number","223","units ","0","v19457836","7.3","6461","","","","0"
"1987","Ontario","2016A000235","Police-civilian ratio","Ratio","270","units ","0","v19457838","7.4","2.9","","","","1"
"1987","Ontario","2016A000235","Population per police officer","Rate","257","units ","0","v19457839","7.5","512.0","","","t","1"
"1987","Ontario","2016A000235","Police officers per 100,000 population","Rate","257","units ","0","v19457840","7.6","195.3","","","","1"
